Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Measurables,Migration Difficulty
Joel Anthony,anthojo01,NBA,2012-13,North America,Canada,Montreal,7,,,,0.0
Shaedon Sharpe,sharpsh01,NBA,2022-23,North America,Canada,London,7,,,,0.0
Nikola Peković,pekovni01,NBA,2014-15,Europe,Montenegro,Bijelo Polje,7,,,,84.0
Gustavo Ayón,ayongu01,NBA,2012-13,North America,Mexico,Tepic,7,,,,18.0
Darko Miličić,milicda01,NBA,2005-06,Europe,Serbia,Novi Sad,7,,,,68.0
Trey Lyles,lylestr01,NBA,2018-19,North America,Canada,Saskatoon,7,,,,2.0
Sean Marks,marksse01,NBA,2008-09,Oceania,New Zealand,Auckland,7,,,,13.0
Swen Nater,natersw01,NBA,1981-82,Europe,Netherlands,Den Helder,7,,,,22.0
Jake Tsakalidis,tsakaja01,NBA,2003-04,Asia,Georgia,Rustavi,7,,,,71.0
Cristiano Felício,feliccr01,NBA,2015-16,South America,Brazil,Pouso Alegre,7,,,,24.0
Michael Olowokandi,olowomi01,NBA,2003-04,Africa,Nigeria,Lagos,7,,,,10.0
Kiki Vandeweghe,vandeki01,NBA,1980-81,Europe,Germany,Wiesbaden,7,,,,37.0
Sergio Rodríguez,rodrise01,NBA,2009-10,Europe,Spain,Tenerife,7,,,,21.0
Mindaugas Kuzminskas,kuzmimi01,NBA,2016-17,Europe,Lithuania,Vilnius,7,,,,68.0
Kelenna Azubuike,azubuke01,NBA,2006-07,Europe,United Kingdom,London,7,,,,6.0
Marco Belinelli,belinma01,NBA,2009-10,Europe,Italy,San Giovanni in Persiceto,7,,,,23.0
Raul Neto,netora01,NBA,2019-20,South America,Brazil,Belo Horizonte,7,,,,24.0
Hank Beenders,beendha01,NBA,1946-47,Europe,Netherlands,Haarlem,7,,,,22.0
Raul Neto,netora01,NBA,2018-19,South America,Brazil,Belo Horizonte,7,,,,24.0
Šarūnas Jasikevičius,jasiksa01,NBA,2006-07,Europe,Lithuania,Kaunas,7,,,,68.0
Sasha Vujačić,vujacsa01,NBA,2015-16,Europe,Slovenia,Maribor,7,,,,68.0
Darius Songaila,songada01,NBA,2006-07,Europe,Lithuania,Marijampole,7,,,,68.0
Tristan Thompson,thomptr01,NBA,2011-12,North America,Canada,Toronto,7,,,,0.0
Raja Bell,bellra01,NBA,2011-12,North America,United States Virgin Islands,St. Croix,7,,,,3.0
Nickeil Alexander-Walker,alexani01,NBA,2022-23,North America,Canada,Toronto,7,,,,0.0
Toni Kukoč,kukocto01,NBA,2005-06,Europe,Croatia,Split,7,,,,68.0
Jamaal Magloire,magloja01,NBA,2006-07,North America,Canada,Toronto,7,,,,0.0
Juancho Hernangómez,hernaju01,NBA,2020-21,Europe,Spain,Madrid,7,,,,22.0
Salah Mejri,mejrisa01,NBA,2018-19,Africa,Tunisia,Jendouba,7,,,,23.0
Reggie Jackson,jacksre01,NBA,2019-20,Europe,Italy,Pordenone,7,,,,23.0
Stuart Gray,grayst01,NBA,1987-88,North America,Panama,Panama Canal Zone,7,,,,15.0
Oshae Brissett,brissos01,NBA,2022-23,North America,Canada,Toronto,7,,,,0.0
Adonal Foyle,foylead01,NBA,1998-99,North America,St. Vincent and the Grenadines,Canouan,7,,,,4.0
Furkan Korkmaz,korkmfu01,NBA,2018-19,Asia,Türkiye,Istanbul,7,,,,70.0
Eduardo Nájera,najered01,NBA,2003-04,North America,Mexico,Meoqui,7,,,,17.0
Adonal Foyle,foylead01,NBA,2003-04,North America,St. Vincent and the Grenadines,Canouan,7,,,,4.0
Boris Diaw,diawbo01,NBA,2016-17,Europe,France,Cormeilles-en-Parisis,7,,,,22.0
Nik Stauskas,stausni01,NBA,2018-19,North America,Canada,Mississauga,7,,,,0.0
Kiki Vandeweghe,vandeki01,NBA,1992-93,Europe,Germany,Wiesbaden,7,,,,37.0
Timofey Mozgov,mozgoti01,NBA,2016-17,Europe,Russia,St. Petersburg,7,,,,68.0
Raja Bell,bellra01,NBA,2001-02,North America,United States Virgin Islands,St. Croix,7,,,,3.0
Ronny Turiaf,turiaro01,NBA,2012-13,North America,Martinique,Le Robert,7,,,,18.0
Vitaly Potapenko,potapvi01,NBA,2003-04,Europe,Ukraine,Kiev,7,,,,69.0
Ivica Zubac,zubaciv01,NBA,2016-17,Europe,Bosnia and Herzegovina,Mostar,7,,,,68.0
Miroslav Raduljica,radulmi01,NBA,2013-14,Europe,Serbia,Belgrade,7,,,,69.0
Bismack Biyombo,biyombi01,NBA,2023-24,Africa,DR Congo,Lubumbashi,7,,,,59.0
Eduardo Nájera,najered01,NBA,2000-01,North America,Mexico,Meoqui,7,,,,17.0
Zaza Pachulia,pachuza01,NBA,2007-08,Asia,Georgia,Tbilisi,7,,,,71.0
Fabricio Oberto,obertfa01,NBA,2005-06,South America,Argentina,Las Varillas,7,,,,25.0
Leandro Barbosa,barbole01,NBA,2009-10,South America,Brazil,Sao Paulo,7,,,,24.0
Anthony Randolph,randoan01,NBA,2011-12,Europe,Germany,Wurzbach,7,,,,37.0
Pau Gasol,gasolpa01,NBA,2018-19,Europe,Spain,Barcelona,7,,,,22.0
Luc Mbah a Moute,mbahalu01,NBA,2014-15,Africa,Cameroon,Yaounde,7,,,,11.0
Timofey Mozgov,mozgoti01,NBA,2011-12,Europe,Russia,St. Petersburg,7,,,,68.0
Andris Biedriņš,biedran01,NBA,2012-13,Europe,Latvia,Riga,7,,,,68.0
Bojan Bogdanović,bogdabo02,NBA,2023-24,Europe,Bosnia and Herzegovina,Mostar,7,,,,68.0
Žan Tabak,tabakza01,NBA,1995-96,Europe,Croatia,Split,7,,,,68.0
Alexis Ajinça,ajincal01,NBA,2015-16,Europe,France,Saint-Etienne,6,,,,22.0
Tomáš Satoranský,satorto01,NBA,2021-22,Europe,Czechia,Prague,6,,,,68.0
Beno Udrih,udrihbe01,NBA,2006-07,Europe,Slovenia,Celje,6,,,,68.0
Ersan İlyasova,ilyaser01,NBA,2006-07,Asia,Türkiye,Eskisehir,6,,,,70.0
Sasha Vezenkov,vezenal01,NBA,2023-24,Europe,Cyprus,Lefkosia,6,,,,70.0
Anderson Varejão,varejan01,NBA,2015-16,South America,Brazil,Santa Teresa,6,,,,24.0
Boban Marjanović,marjabo01,NBA,2020-21,Europe,Serbia,Zajecar,6,,,,69.0
Adonal Foyle,foylead01,NBA,2006-07,North America,St. Vincent and the Grenadines,Canouan,6,,,,4.0
Rumeal Robinson,robinru01,NBA,1995-96,North America,Jamaica,Mandeville,6,,,,3.0
Ante Žižić,zizican01,NBA,2017-18,Europe,Croatia,Split,6,,,,68.0
Nando De Colo,decolna01,NBA,2013-14,Europe,France,Sainte-Catherine-les-Arras,6,,,,22.0
Evan Fournier,fournev01,NBA,2012-13,Europe,France,Saint-Maurice,6,,,,22.0
James Donaldson,donalja01,NBA,1994-95,Europe,United Kingdom,Heacham,6,,,,6.0
Dario Šarić,saricda01,NBA,2016-17,Europe,Croatia,Sibenik,6,,,,68.0
Luc Mbah a Moute,mbahalu01,NBA,2013-14,Africa,Cameroon,Yaounde,6,,,,11.0
Olivier Sarr,sarrol01,NBA,2021-22,Europe,France,Niort,6,,,,22.0
Danilo Gallinari,gallida01,NBA,2008-09,Europe,Italy,Sant'Angelo Lodigiano,6,,,,23.0
Goran Dragić,dragigo01,NBA,2010-11,Europe,Slovenia,Ljubljana,6,,,,68.0
Cristiano Felício,feliccr01,NBA,2019-20,South America,Brazil,Pouso Alegre,6,,,,24.0
Carlos Delfino,delfica01,NBA,2005-06,South America,Argentina,Santa Fe,6,,,,24.0
Emmanuel Mudiay,mudiaem01,NBA,2019-20,Africa,DR Congo,Kinshasa,6,,,,57.0
Elie Okobo,okoboel01,NBA,2019-20,Europe,France,Bordeaux,6,,,,22.0
Ivica Zubac,zubaciv01,NBA,2017-18,Europe,Bosnia and Herzegovina,Mostar,6,,,,68.0
Ömer Aşık,asikom01,NBA,2016-17,Asia,Türkiye,Bursa,6,,,,70.0
Udoka Azubuike,azubuud01,NBA,2022-23,Africa,Nigeria,Lagos,6,,,,10.0
J.J. Barea,bareajo01,NBA,2018-19,North America,Puerto Rico,Mayaguez,6,,,,3.0
Ben Simmons,simmobe01,NBA,2023-24,Oceania,Australia,Melbourne,6,,,,15.0
Johan Petro,petrojo01,NBA,2005-06,Europe,France,Paris,6,,,,22.0
Aron Baynes,baynear01,NBA,2020-21,Oceania,New Zealand,Gisborne,6,,,,13.0
Vitaly Potapenko,potapvi01,NBA,2004-05,Europe,Ukraine,Kiev,6,,,,69.0
Charlie Hoefer,hoefech01,NBA,1946-47,Europe,Germany,Frankfort,6,,,,37.0
Walter Herrmann,herrmwa01,NBA,2008-09,South America,Argentina,Venado Tuerto,6,,,,25.0
Alexis Ajinça,ajincal01,NBA,2016-17,Europe,France,Saint-Etienne,6,,,,22.0
Francisco García,garcifr01,NBA,2009-10,North America,Dominican Republic,Santo Domingo,6,,,,18.0
Cam Thomas,thomaca02,NBA,2022-23,Asia,Japan,Yokosuka,6,,,,85.0
Steve Nash,nashst01,NBA,1998-99,Africa,South Africa,Johannesburg,6,,,,16.0
Aleksej Pokusevski,pokusal01,NBA,2022-23,Europe,Serbia,Belgrade,6,,,,69.0
DeSagana Diop,diopde01,NBA,2003-04,Africa,Senegal,Dakar,6,,,,22.0
Predrag Drobnjak,drobnpr01,NBA,2004-05,Europe,Montenegro,Bijelo Polje,6,,,,84.0
Nick Richards,richani01,NBA,2021-22,North America,Jamaica,Kingston,6,,,,3.0
Ian Mahinmi,mahinia01,NBA,2018-19,Europe,France,Rouen,6,,,,22.0
Kevin Séraphin,serapke01,NBA,2016-17,South America,French Guiana,Cayenne,6,,,,20.0
Dante Exum,exumda01,NBA,2018-19,Oceania,Australia,Melbourne,6,,,,15.0
Andrea Bargnani,bargnan01,NBA,2014-15,Europe,Italy,Rome,6,,,,23.0
Sasha Pavlović,pavloal01,NBA,2003-04,Europe,Montenegro,Bar,6,,,,84.0
Thanasis Antetokounmpo,antetth01,NBA,2021-22,Europe,Greece,Athens,6,,,,69.0
Chris Duarte,duartch01,NBA,2021-22,North America,Dominican Republic,Puerto Plata,6,,,,17.0
Bill Wennington,wennibi01,NBA,1985-86,North America,Canada,Montreal,6,,,,0.0
Frank Ntilikina,ntilila01,NBA,2021-22,Europe,Belgium,Ixelles,6,,,,22.0
Bojan Bogdanović,bogdabo02,NBA,2015-16,Europe,Bosnia and Herzegovina,Mostar,6,,,,68.0
Tony Parker,parketo01,NBA,2018-19,Europe,Belgium,Bruges,6,,,,22.0
Dāvis Bertāns,bertada01,NBA,2022-23,Europe,Latvia,Valmiera,6,,,,68.0
Leandro Barbosa,barbole01,NBA,2012-13,South America,Brazil,Sao Paulo,6,,,,24.0
Frank Ntilikina,ntilila01,NBA,2019-20,Europe,Belgium,Ixelles,6,,,,22.0
Bruno Fernando,fernabr01,NBA,2022-23,Africa,Angola,Luanda,6,,,,27.0
Hank Beenders,beendha01,NBA,1947-48,Europe,Netherlands,Haarlem,6,,,,22.0
Svi Mykhailiuk,mykhasv01,NBA,2023-24,Europe,Ukraine,Cherkasy,6,,,,69.0
Cory Joseph,josepco01,NBA,2012-13,North America,Canada,Toronto,6,,,,0.0
Gary Forbes,forbega01,NBA,2010-11,North America,Panama,Colon,6,,,,19.0
José Calderón,caldejo01,NBA,2005-06,Europe,Spain,Villanueva de la Serena,6,,,,22.0
Žan Tabak,tabakza01,NBA,2000-01,Europe,Croatia,Split,6,,,,68.0
Mirza Teletović,teletmi01,NBA,2012-13,Europe,Bosnia and Herzegovina,Mostar,6,,,,68.0
Sergio Rodríguez,rodrise01,NBA,2006-07,Europe,Spain,Tenerife,6,,,,21.0
Juancho Hernangómez,hernaju01,NBA,2019-20,Europe,Spain,Madrid,6,,,,22.0
Alex Len,lenal01,NBA,2021-22,Europe,Ukraine,Antratsit,6,,,,60.0
Luol Deng,denglu01,NBA,2016-17,Africa,South Sudan,Wau,6,,,,13.0
Abdel Nader,naderab01,NBA,2018-19,Africa,Egypt,Alexandria,6,,,,86.0
Cedi Osman,osmande01,NBA,2017-18,Europe,North Macedonia,Ohrid,6,,,,69.0
Raul Neto,netora01,NBA,2017-18,South America,Brazil,Belo Horizonte,6,,,,24.0
Dāvis Bertāns,bertada01,NBA,2021-22,Europe,Latvia,Valmiera,6,,,,68.0
Peja Stojaković,stojape01,NBA,2006-07,Europe,Croatia,Slavonska Pozega,6,,,,68.0
Jake Tsakalidis,tsakaja01,NBA,2002-03,Asia,Georgia,Rustavi,6,,,,71.0
Stuart Gray,grayst01,NBA,1988-89,North America,Panama,Panama Canal Zone,6,,,,15.0
Juancho Hernangómez,hernaju01,NBA,2021-22,Europe,Spain,Madrid,6,,,,22.0
Stojko Vranković,vrankst01,NBA,1996-97,Europe,Croatia,Drnis,6,,,,68.0
Nemanja Bjelica,bjeline01,NBA,2020-21,Europe,Serbia,Belgrade,6,,,,69.0
Patty Mills,millspa02,NBA,2011-12,Oceania,Australia,Canberra,6,,,,15.0
José Calderón,caldejo01,NBA,2014-15,Europe,Spain,Villanueva de la Serena,6,,,,22.0
Óscar Torres,torreos01,NBA,2001-02,South America,Venezuela,Caracas,6,,,,19.0
Timothé Luwawu-Cabarrot,luwawti01,NBA,2021-22,Europe,France,Cannes,6,,,,23.0
Mario Hezonja,hezonma01,NBA,2015-16,Europe,Croatia,Dubrovnik,6,,,,69.0
Jusuf Nurkić,nurkiju01,NBA,2019-20,Europe,Bosnia and Herzegovina,Tuzla,6,,,,68.0
Dāvis Bertāns,bertada01,NBA,2023-24,Europe,Latvia,Valmiera,6,,,,68.0
Timothé Luwawu-Cabarrot,luwawti01,NBA,2016-17,Europe,France,Cannes,6,,,,23.0
Marco Belinelli,belinma01,NBA,2019-20,Europe,Italy,San Giovanni in Persiceto,6,,,,23.0
Kiki Vandeweghe,vandeki01,NBA,1989-90,Europe,Germany,Wiesbaden,6,,,,37.0
Boris Diaw,diawbo01,NBA,2003-04,Europe,France,Cormeilles-en-Parisis,6,,,,22.0
Mike Flynn,flynnmi01,NBA,1977-78,Africa,Morocco,Casablanca,6,,,,82.0
Thabo Sefolosha,sefolth01,NBA,2006-07,Europe,Switzerland,Vevey,6,,,,37.0
Théo Maledon,maledth01,NBA,2022-23,Europe,France,Rouen,6,,,,22.0
Willy Hernangómez,hernawi01,NBA,2019-20,Europe,Spain,Madrid,6,,,,22.0
Admiral Schofield,schofad01,NBA,2022-23,Europe,United Kingdom,London,6,,,,6.0
Luguentz Dort,dortlu01,NBA,2019-20,North America,Canada,Montreal,6,,,,0.0
Tyler Ennis,ennisty01,NBA,2017-18,North America,Canada,Brampton,6,,,,0.0
Luol Deng,denglu01,NBA,2018-19,Africa,South Sudan,Wau,6,,,,13.0
Bill Wennington,wennibi01,NBA,1997-98,North America,Canada,Montreal,6,,,,0.0
Eduardo Nájera,najered01,NBA,2009-10,North America,Mexico,Meoqui,6,,,,17.0
Sasha Pavlović,pavloal01,NBA,2004-05,Europe,Montenegro,Bar,6,,,,84.0
Bruno Fernando,fernabr01,NBA,2019-20,Africa,Angola,Luanda,6,,,,27.0
Beno Udrih,udrihbe01,NBA,2013-14,Europe,Slovenia,Celje,6,,,,68.0
Dikembe Mutombo,mutomdi01,NBA,2002-03,Africa,DR Congo,Kinshasa,6,,,,57.0
Vladimir Radmanović,radmavl01,NBA,2006-07,Europe,Bosnia and Herzegovina,Trebinje,6,,,,69.0
Cam Thomas,thomaca02,NBA,2021-22,Asia,Japan,Yokosuka,6,,,,85.0
Ryan Broekhoff,broekry01,NBA,2018-19,Oceania,Australia,Melbourne,6,,,,15.0
Johan Petro,petrojo01,NBA,2009-10,Europe,France,Paris,6,,,,22.0
Detlef Schrempf,schrede01,NBA,1985-86,Europe,Germany,Leverkusen,6,,,,37.0
Francisco García,garcifr01,NBA,2011-12,North America,Dominican Republic,Santo Domingo,6,,,,18.0
Dirk Nowitzki,nowitdi01,NBA,1998-99,Europe,Germany,Wurzburg,6,,,,37.0
Ronny Turiaf,turiaro01,NBA,2011-12,North America,Martinique,Le Robert,6,,,,18.0
Mamadou N'Diaye,ndiayma02,NBA,2003-04,Africa,Senegal,Dakar,6,,,,22.0
Svi Mykhailiuk,mykhasv01,NBA,2022-23,Europe,Ukraine,Cherkasy,6,,,,69.0
Luis Scola,scolalu01,NBA,2016-17,South America,Argentina,Buenos Aires,6,,,,25.0
Kevin Séraphin,serapke01,NBA,2013-14,South America,French Guiana,Cayenne,6,,,,20.0
T.J. Leaf,leaftj01,NBA,2017-18,Asia,Israel,Tel Aviv,6,,,,71.0
Svi Mykhailiuk,mykhasv01,NBA,2021-22,Europe,Ukraine,Cherkasy,6,,,,69.0
Gary Forbes,forbega01,NBA,2011-12,North America,Panama,Colon,6,,,,19.0
Rodions Kurucs,kurucro01,NBA,2019-20,Europe,Latvia,Cesis,6,,,,68.0
Zoran Planinić,planizo01,NBA,2004-05,Europe,Bosnia and Herzegovina,Mostar,6,,,,68.0
Jérôme Moïso,moisoje01,NBA,2003-04,Europe,France,Paris,6,,,,22.0
Hedo Türkoğlu,turkohe01,NBA,2013-14,Asia,Türkiye,Istanbul,6,,,,70.0
Timothé Luwawu-Cabarrot,luwawti01,NBA,2017-18,Europe,France,Cannes,6,,,,23.0
Emmanuel Mudiay,mudiaem01,NBA,2018-19,Africa,DR Congo,Kinshasa,6,,,,57.0
Mario Hezonja,hezonma01,NBA,2019-20,Europe,Croatia,Dubrovnik,6,,,,69.0
Jiří Welsch,welscji01,NBA,2005-06,Europe,Czechia,Pardubice,6,,,,68.0
Rasho Nesterović,nestera01,NBA,2009-10,Europe,Slovenia,Ljubljana,6,,,,68.0
Charles Bassey,bassech01,NBA,2021-22,Africa,Nigeria,Lagos,6,,,,10.0
Vladimir Stepania,stepavl01,NBA,2003-04,,,,6,,,,
Alexey Shved,shvedal01,NBA,2012-13,Europe,Russia,Belgorod,6,,,,69.0
Boštjan Nachbar,nachbbo01,NBA,2003-04,Europe,Slovenia,Slovenj Gradec,6,,,,68.0
Dan Gadzuric,gadzuda01,NBA,2006-07,Europe,Netherlands,Den Haag,6,,,,22.0
Rick Fox,foxri01,NBA,2003-04,North America,Canada,Toronto,6,,,,0.0
Manute Bol,bolma01,NBA,1991-92,Africa,South Sudan,Gogrial,6,,,,12.0
Trey Lyles,lylestr01,NBA,2016-17,North America,Canada,Saskatoon,6,,,,2.0
Yi Jianlian,jianlyi01,NBA,2007-08,Asia,China,He Shan,6,,,,87.0
Stuart Gray,grayst01,NBA,1985-86,North America,Panama,Panama Canal Zone,6,,,,15.0
Nickeil Alexander-Walker,alexani01,NBA,2020-21,North America,Canada,Toronto,6,,,,0.0
Željko Rebrača,rebraze01,NBA,2005-06,Europe,Serbia,Apatin,6,,,,68.0
Yakhouba Diawara,diawaya01,NBA,2007-08,Europe,France,Paris,6,,,,22.0
J.J. Barea,bareajo01,NBA,2013-14,North America,Puerto Rico,Mayaguez,6,,,,3.0
Chris Welp,welpch01,NBA,1988-89,Europe,Germany,Delmenhorst,6,,,,37.0
Jan Veselý,veselja01,NBA,2012-13,Europe,Czechia,Ostrava,6,,,,68.0
Timofey Mozgov,mozgoti01,NBA,2012-13,Europe,Russia,St. Petersburg,6,,,,68.0
Ricky Rubio,rubiori01,NBA,2022-23,Europe,Spain,El Masnou,6,,,,22.0
Sergio Rodríguez,rodrise01,NBA,2016-17,Europe,Spain,Tenerife,6,,,,21.0
Raul Neto,netora01,NBA,2016-17,South America,Brazil,Belo Horizonte,6,,,,24.0
Zydrunas Ilgauskas,ilgauzy01,NBA,2000-01,Europe,Lithuania,Kaunas,6,,,,68.0
Lucas Nogueira,noguelu01,NBA,2015-16,South America,Brazil,Sao Goncalo,6,,,,24.0
Patty Mills,millspa02,NBA,2010-11,Oceania,Australia,Canberra,6,,,,15.0
Darko Miličić,milicda01,NBA,2009-10,Europe,Serbia,Novi Sad,6,,,,68.0
Yi Jianlian,jianlyi01,NBA,2008-09,Asia,China,He Shan,6,,,,87.0
Kelenna Azubuike,azubuke01,NBA,2009-10,Europe,United Kingdom,London,6,,,,6.0
Omer Yurtseven,yurtsom01,NBA,2023-24,Asia,Türkiye,Istanbul,6,,,,70.0
Raül López,lopezra01,NBA,2004-05,Europe,Spain,Vic,6,,,,22.0
Kai Jones,joneska01,NBA,2022-23,North America,Bahamas,Nassau,6,,,,2.0
Ian Mahinmi,mahinia01,NBA,2009-10,Europe,France,Rouen,6,,,,22.0
Abdel Nader,naderab01,NBA,2020-21,Africa,Egypt,Alexandria,6,,,,86.0
Sergey Karasev,karasse01,NBA,2014-15,Europe,Russia,St. Petersburg,6,,,,68.0
Yuta Watanabe,watanyu01,NBA,2021-22,Asia,Japan,Yokohama,6,,,,85.0
Chris Duarte,duartch01,NBA,2023-24,North America,Dominican Republic,Puerto Plata,6,,,,17.0
Rony Seikaly,seikaro01,NBA,1994-95,Asia,Lebanon,Beirut,6,,,,86.0
Gustavo Ayón,ayongu01,NBA,2013-14,North America,Mexico,Tepic,6,,,,18.0
Donatas Motiejūnas,motiedo01,NBA,2012-13,Europe,Lithuania,Kaunas,6,,,,68.0
Gui Santos,santogu01,NBA,2023-24,South America,Brazil,Brasilia,6,,,,22.0
Steve Nash,nashst01,NBA,1996-97,Africa,South Africa,Johannesburg,6,,,,16.0
Juancho Hernangómez,hernaju01,NBA,2022-23,Europe,Spain,Madrid,6,,,,22.0
J.J. Barea,bareajo01,NBA,2019-20,North America,Puerto Rico,Mayaguez,6,,,,3.0
Primož Brezec,brezepr01,NBA,2006-07,Europe,Slovenia,Postojna,6,,,,68.0
Zoran Planinić,planizo01,NBA,2003-04,Europe,Bosnia and Herzegovina,Mostar,6,,,,68.0
Samardo Samuels,samuesa01,NBA,2011-12,North America,Jamaica,Trelawny,6,,,,3.0
Charles Bassey,bassech01,NBA,2023-24,Africa,Nigeria,Lagos,6,,,,10.0
Walter Herrmann,herrmwa01,NBA,2007-08,South America,Argentina,Venado Tuerto,6,,,,25.0
Donté Greene,greendo01,NBA,2011-12,Europe,Germany,Munich,6,,,,38.0
Predrag Drobnjak,drobnpr01,NBA,2003-04,Europe,Montenegro,Bijelo Polje,6,,,,84.0
Wenyen Gabriel,gabriwe01,NBA,2021-22,Africa,Sudan,Khartoum,6,,,,12.0
Omri Casspi,casspom01,NBA,2012-13,Asia,Israel,Holon,6,,,,71.0
Andrew Bogut,bogutan01,NBA,2016-17,Oceania,Australia,Melbourne,6,,,,15.0
Adonal Foyle,foylead01,NBA,2000-01,North America,St. Vincent and the Grenadines,Canouan,6,,,,4.0
Josh Okogie,okogijo01,NBA,2021-22,Africa,Nigeria,Lagos,6,,,,10.0
Obinna Ekezie,ekeziob01,NBA,2004-05,Africa,Nigeria,Port Harcourt,6,,,,11.0
Chris Boucher,bouchch01,NBA,2018-19,North America,St. Lucia,Castries,6,,,,4.0
Johan Petro,petrojo01,NBA,2011-12,Europe,France,Paris,6,,,,22.0
Caleb Houstan,houstca01,NBA,2022-23,North America,Canada,Mississauga,6,,,,0.0
Goga Bitadze,bitadgo01,NBA,2019-20,Asia,Georgia,Sagarejo,6,,,,71.0
Thabo Sefolosha,sefolth01,NBA,2019-20,Europe,Switzerland,Vevey,6,,,,37.0
Thanasis Antetokounmpo,antetth01,NBA,2020-21,Europe,Greece,Athens,6,,,,69.0
Michael Stewart,stewami01,NBA,1998-99,Europe,France,Cucq-Trepied-Stella-Plage,6,,,,22.0
Dante Exum,exumda01,NBA,2017-18,Oceania,Australia,Melbourne,6,,,,15.0
Álex Abrines,abrinal01,NBA,2018-19,Europe,Spain,Palma de Mallorca,6,,,,22.0
Nikola Peković,pekovni01,NBA,2010-11,Europe,Montenegro,Bijelo Polje,6,,,,84.0
Ken Charles,charlke01,NBA,1973-74,,,,6,,,,
Lars Hansen,hansela01,NBA,1978-79,Europe,Denmark,Copenhagen,6,,,,22.0
Udoka Azubuike,azubuud01,NBA,2021-22,Africa,Nigeria,Lagos,6,,,,10.0
Fabricio Oberto,obertfa01,NBA,2009-10,South America,Argentina,Las Varillas,6,,,,25.0
Trey Lyles,lylestr01,NBA,2020-21,North America,Canada,Saskatoon,6,,,,2.0
Woody Grimshaw,grimswo01,NBA,1946-47,,,,6,,,,
Chris Anstey,anstech01,NBA,1997-98,Oceania,Australia,Melbourne,6,,,,15.0
Vit Krejci,krejcvi01,NBA,2023-24,Europe,Czechia,Strakonice,6,,,,68.0
Andrew Wiggins,wiggian01,NBA,2018-19,North America,Canada,Toronto,6,,,,0.0
Stuart Gray,grayst01,NBA,1989-90,North America,Panama,Panama Canal Zone,6,,,,15.0
Andrew Nicholson,nichoan01,NBA,2013-14,North America,Canada,Mississauga,6,,,,0.0
Jake Tsakalidis,tsakaja01,NBA,2004-05,Asia,Georgia,Rustavi,6,,,,71.0
D.J. Mbenga,mbengdj01,NBA,2009-10,Africa,DR Congo,Kinshasa,6,,,,57.0
Steve Kerr,kerrst01,NBA,1999-00,Asia,Lebanon,Beirut,6,,,,86.0
Leandro Barbosa,barbole01,NBA,2016-17,South America,Brazil,Sao Paulo,6,,,,24.0
Reggie Jackson,jacksre01,NBA,2022-23,Europe,Italy,Pordenone,6,,,,23.0
Eugene Omoruyi,omorueu01,NBA,2023-24,Africa,Nigeria,Benin City,6,,,,10.0
Vit Krejci,krejcvi01,NBA,2021-22,Europe,Czechia,Strakonice,6,,,,68.0
Dwight Powell,poweldw01,NBA,2014-15,North America,Canada,Toronto,6,,,,0.0
Anthony Randolph,randoan01,NBA,2013-14,Europe,Germany,Wurzbach,6,,,,37.0
Nicolás Brussino,brussni01,NBA,2016-17,South America,Argentina,Santa Fe,6,,,,24.0
Guerschon Yabusele,yabusgu01,NBA,2017-18,Europe,France,Dreux,6,,,,22.0
Tomáš Satoranský,satorto01,NBA,2016-17,Europe,Czechia,Prague,6,,,,68.0
Mickaël Piétrus,pietrmi01,NBA,2005-06,North America,Guadeloupe,Les Abymes,6,,,,18.0
Jaylen Hoard,hoardja01,NBA,2021-22,Europe,France,Le Havre,6,,,,22.0
Kyrylo Fesenko,fesenky01,NBA,2009-10,Europe,Ukraine,Dnepropetrovsk,6,,,,69.0
Sean Marks,marksse01,NBA,2005-06,Oceania,New Zealand,Auckland,6,,,,13.0
Francisco Elson,elsonfr01,NBA,2010-11,Europe,Netherlands,Rotterdam,6,,,,22.0
Jamaal Magloire,magloja01,NBA,2009-10,North America,Canada,Toronto,6,,,,0.0
Martin Müürsepp,muursma01,NBA,1996-97,Europe,Estonia,Tallinn,6,,,,68.0
Mirza Teletović,teletmi01,NBA,2016-17,Europe,Bosnia and Herzegovina,Mostar,6,,,,68.0
Nicolas Batum,batumni01,NBA,2019-20,Europe,France,Lisieux,6,,,,22.0
Hamed Haddadi,haddaha01,NBA,2010-11,Asia,Iran,Ahvaz,6,,,,72.0
Timofey Mozgov,mozgoti01,NBA,2010-11,Europe,Russia,St. Petersburg,6,,,,68.0
Steve Kerr,kerrst01,NBA,1992-93,Asia,Lebanon,Beirut,6,,,,86.0
George Zídek,zidekge01,NBA,1995-96,Europe,Czechia,Zlin,6,,,,68.0
Mamadou N'Diaye,ndiayma02,NBA,2002-03,Africa,Senegal,Dakar,6,,,,22.0
José Calderón,caldejo01,NBA,2018-19,Europe,Spain,Villanueva de la Serena,6,,,,22.0
Nicolò Melli,mellini01,NBA,2020-21,Europe,Italy,Reggio Emilia,6,,,,23.0
Boris Diaw,diawbo01,NBA,2011-12,Europe,France,Cormeilles-en-Parisis,6,,,,22.0
Jamaal Magloire,magloja01,NBA,2010-11,North America,Canada,Toronto,6,,,,0.0
Pétur Guðmundsson,gudmupe01,NBA,1981-82,Europe,Iceland,Reykjavik,6,,,,65.0
