Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
110,Vince Rafferty,C,Manhattan,1987,1987,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,RaffVi20
111,Jeff Tootle,LB,Salina,1987,1987,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,TootJe20
112,Will Cokeley,LB,Topeka,1987,1987,0,0,0,2,3,,,,0,,,,,,,0,,,,0,,CokeWi20
113,Chuck Washington,DB,Topeka,1987,1987,0,0,0,2,3,,,,0,,,,,,,0,,,,0,,WashCh22
114,Doug Hoppock,T,Wichita,1987,1987,0,0,0,2,3,,,,0,,,,,,,0,,,,0,,HoppDo20
115,Billy Robinson,DB,Wichita,1987,1987,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,RobiBi20
116,Gary Spani,LB,Satanta,1978,1986,0,0,8,43,124,,,,0,,,,,,,0,,,,0,,SpanGa20
117,John Riggins,RB,Centralia,1971,1985,1,1,12,90,175,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,2916.0,11352.0,104,66.0,250.0,2090.0,12,67.0,RiggJo00
118,Lynn Dickey,QB,Paola,1971,1985,0,0,8,67,152,1747.0,3125.0,23322.0,141,95.0,179.0,297.0,2423.0,140.0,121.0,9,13.0,,,0,,DickLy00
119,Ken Huff,G,Hutchinson,1975,1985,0,0,8,47,145,,,,0,,,,,,,0,,1.0,-1.0,0,0.0,HuffKe20
120,Russ Bolinger,G,Wichita,1976,1985,0,0,5,32,121,,,,0,,,,,,,0,,1.0,-1.0,0,0.0,BoliRu20
121,Tom Dinkel,LOLB,Topeka,1978,1985,0,0,2,21,102,,,,0,,,,,3.0,34.0,0,20.0,,,0,,DinkTo20
122,Fred Cornwell,TE,Osborne,1984,1985,0,0,0,1,30,,,,0,,,,,,,0,,8.0,100.0,2,32.0,CornFr22
123,Ron Faurot,DE,Wichita,1984,1985,0,0,1,6,20,,,,0,,,,,,,0,,,,0,,FaurRo20
124,Derrel Gofourth,G,Parsons,1977,1984,0,0,5,32,116,,,,0,,,,,,,0,,,,0,,GofoDe20
125,Mark Bell,DE,Wichita,1979,1984,0,0,0,6,64,,,,0,,,,,,,0,,3.0,33.0,0,16.0,BellMa22
126,Greg Bracelin,LOLB,Lawrence,1980,1984,0,0,2,15,68,,,,0,,,,,,,0,,,,0,,BracGr20
127,Terry Beeson,LB,Coffeyville,1977,1982,0,0,4,21,82,,,,0,,,,,,,0,,,,0,,BeesTe20
128,Steve Henry,DB,Kansas City,1979,1981,0,0,0,3,15,,,,0,,,,,,,0,,,,0,,HenrSt20
129,Bobby Whitten,G,Junction City,1981,1981,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,WhitBo25
130,Steve Towle,LB,Kansas City,1975,1980,0,0,4,30,78,,,,0,,,,,,,0,,,,0,,TowlSt20
131,Mike Wellman,C,Newton,1979,1980,0,0,0,4,20,,,,0,,,,,,,0,,,,0,,WellMi20
132,Wes Roberts,DE,Dodge City,1980,1980,0,0,0,0,6,,,,0,,,,,,,0,,,,0,,RobeWe20
133,Mark Goodspeed,T,Kansas City,1980,1980,0,0,0,0,3,,,,0,,,,,,,0,,,,0,,GoodMa20
134,John Zook,DE,Garden City,1969,1979,0,1,10,58,144,,,,0,,,,,,,0,,,,0,,ZookJo00
135,Richard Osborne,TE,Wichita,1976,1979,0,0,0,2,50,,,,0,,,,,,,0,,23.0,197.0,1,48.0,OsboRi00
136,Eddie Hare,P,Ulysses,1979,1979,0,0,0,1,16,1.0,1.0,4.0,0,4.0,0.0,0.0,0.0,1.0,0.0,0,0.0,,,0,,HareEd20
137,Billy Kilmer,QB,Topeka,1961,1978,0,1,11,75,170,1585.0,2984.0,20495.0,152,96.0,146.0,216.0,1644.0,362.0,1509.0,21,35.0,27.0,288.0,1,35.0,KilmBi00
