Rk,Player,Pos,City,From,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Lng,Int,Sk,Yds.1,Att.1,Yds.2,TD.1,Lng.1,Rec,Yds.3,TD.2,Lng.2,Player-additional
94,Dave Cadigan,G,Needham,1988,1994,0,0,5,28,82,,,,0,,,,,,,0,,,,0,,CadiDa20
95,Darin Jordan,OLB,Boston,1988,1994,0,0,0,9,59,,,,0,,,,,,,0,,,,0,,JordDa20
96,David Bavaro,RILB,Danvers,1990,1994,0,0,0,6,42,,,,0,,,,,,,0,,,,0,,BavaDa20
97,Ed Toner,RB,Lynn,1992,1994,0,0,0,0,33,,,,0,,,,,3.0,17.0,0,11.0,1.0,5.0,0,5.0,ToneEd21
98,Rudy Harris,RB,Brockton,1993,1994,0,0,0,1,18,,,,0,,,,,9.0,29.0,0,12.0,6.0,59.0,0,25.0,HarrRu20
99,Howie Long,DE,Somerville,1981,1993,2,8,11,95,179,,,,0,,,,,,,0,,,,0,,LongHo00
100,Ron Hallstrom,G,Holden,1982,1993,0,0,9,50,174,,,,0,,,,,,,0,,,,0,,HallRo20
101,Fred Smerlas,NT,Waltham,1979,1992,1,5,10,83,200,,,,0,,,,,,,0,,,,0,,SmerFr00
102,Steve Trapilo,G,Boston,1987,1992,0,0,3,27,57,,,,0,,,,,,,0,,,,0,,TrapSt20
103,Paul Farren,T,Weymouth,1983,1991,0,0,6,42,132,,,,0,,,,,,,0,,,,0,,FarrPa20
104,John Galvin,OLB,Lowell,1988,1991,0,0,0,4,52,,,,0,,,,,,,0,,,,0,,GalvJo21
105,Bruce McGonnigal,TE,Cambridge,1991,1991,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,McGoBr20
106,Chris Williams,NT,Chelsea,1991,1991,0,0,0,1,15,,,,0,,,,,,,0,,,,0,,WillCh24
107,Darvell Huffman,WR,Boston,1991,1991,0,0,0,0,3,,,,0,,,,,1.0,-8.0,0,-8.0,3.0,14.0,0,7.0,HuffDa20
108,Kenny Gamble,RB,Holyoke,1988,1990,0,0,0,0,19,,,,0,,,,,6.0,24.0,1,20.0,3.0,-5.0,0,6.0,GambKe00
109,Steve Strachan,RB,Everett,1985,1989,0,0,0,1,63,,,,0,,,,,52.0,174.0,0,20.0,7.0,61.0,1,14.0,StraSt00
110,Bob White,C,Fitchburg,1987,1989,0,0,0,5,24,,,,0,,,,,,,0,,,,0,,WhitBo21
111,Dave Harbour,C,Boston,1988,1989,0,0,0,2,31,,,,0,,,,,,,0,,,,0,,HarbDa20
112,Jim Rourke,T,Weymouth,1980,1988,0,0,1,14,77,,,,0,,,,,,,0,,,,0,,RourJi20
113,Ron Wooten,G,Bourne,1982,1988,0,0,7,37,98,,,,0,,,,,,,0,,,,0,,WootRo20
114,Mark MacDonald,G,West Roxbury,1985,1988,0,0,0,5,44,,,,0,,,,,,,0,,,,0,,MacDMa20
115,Glenn Hyde,T,Boston,1976,1987,0,0,0,17,115,,,,0,,,,,,,0,,,,0,,HydeGl20
116,Will Grant,C,Milton,1978,1987,0,0,6,41,129,,,,0,,,,,,,0,,,,0,,GranWi20
117,Steve Doig,LB,Melrose,1982,1987,0,0,0,5,40,,,,0,,,,,,,0,,,,0,,DoigSt20
118,Chris Lindstrom,DE,Weymouth,1983,1987,0,0,0,3,19,,,,0,,,,,,,0,,,,0,,LindCh20
119,Ken Kaplan,T,Boston,1984,1987,0,0,0,6,35,,,,0,,,,,,,0,,,,0,,KaplKe20
120,Mike Kelley,C,Westfield,1985,1987,0,0,0,1,17,,,,0,,,,,,,0,,,,0,,KellMi22
121,David Norrie,QB,Boston,1987,1987,0,0,0,1,2,35.0,68.0,376.0,1,41.0,4.0,15.0,72.0,5.0,5.0,0,2.0,,,0,,NorrDa20
122,Jack Peavey,C,Attleboro,1987,1987,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,PeavJa20
123,Greg Meehan,WR,Otis AFB,1987,1987,0,0,0,0,3,,,,0,,,,,4.0,19.0,0,17.0,3.0,25.0,0,12.0,MeehGr20
124,Greg Boone,RB,Aberdeen,1987,1987,0,0,0,0,2,,,,0,,,,,1.0,2.0,0,2.0,,,0,,BoonGr20
125,Bill Turner,G,Norwood,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,TurnBi20
126,Tom Porell,NT,Cambridge,1987,1987,0,0,0,0,1,,,,0,,,,,,,0,,,,0,,PoreTo20
127,Sonny Gordon,DB,Lynn,1987,1987,0,0,0,0,7,,,,0,,,,,,,0,,,,0,,GordSo20
128,Dan Rice,RB,Boston,1987,1987,0,0,0,0,3,,,,0,,,,,18.0,59.0,0,8.0,,,0,,RiceDa20
129,Shawn Halloran,QB,Gardner,1987,1987,0,0,0,1,3,18.0,42.0,263.0,0,49.0,1.0,5.0,34.0,3.0,-9.0,0,2.0,,,0,,HallSh20
130,Rico Corsetti,LB,Newton,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,CorsRi20
131,Mike Dwyer,DT,Boston,1987,1987,0,0,0,2,3,,,,0,,,,,,,0,,,,0,,DwyeMi20
132,Brian Carey,WR,Woburn,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,CareBr20
133,Joe Dudek,RB,Boston,1987,1987,0,0,0,2,2,,,,0,,,,,35.0,154.0,2,16.0,7.0,41.0,0,19.0,DudeJo20
134,Dave Heffernan,G,Boston,1987,1987,0,0,0,0,2,,,,0,,,,,,,0,,,,0,,HeffDa20
135,Doug Mackie,T,Malden,1987,1987,0,0,0,1,3,,,,0,,,,,,,0,,,,0,,MackDo20
136,Rolf Benirschke,K,Boston,1977,1986,0,1,0,25,121,,,,0,,,,,,,0,,,,0,,benirrol01
137,Dan Ross,TE,Malden,1979,1986,0,1,6,35,104,,,,0,,,,,,,0,,290.0,3419.0,19,41.0,RossDa00
