Player,Ht.,Wt.,Player-additional,Birth Location
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl01,Hearst CAN
Claude Larose,6-0,180,laroscl02,Hearst CAN
Brian Lavender,6-0,174,lavenbr01,Edmonton CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Adam Graves,6-0,205,gravead01,Tecumseh CAN
Bryan Lefley,6-0,195,leflebr01,Grosse Isle CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Wayne Gretzky,6-0,185,gretzwa01,Brantford CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Curtis Brown,6-0,200,browncu01,Unity CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Mathieu Dandenault,6-0,208,dandema01,Sherbrooke CAN
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Milan Hejduk,6-0,190,hejdumi01,Usti CZE
Vaclav Varada,6-0,209,varadva01,Vsetin CZE
Vaclav Varada,6-0,209,varadva01,Vsetin CZE
Vaclav Varada,6-0,209,varadva01,Vsetin CZE
Vaclav Varada,6-0,209,varadva01,Vsetin CZE
Vaclav Varada,6-0,209,varadva01,Vsetin CZE
Vaclav Varada,6-0,209,varadva01,Vsetin CZE
Vaclav Varada,6-0,209,varadva01,Vsetin CZE
Vaclav Varada,6-0,209,varadva01,Vsetin CZE
Jamie Wright,6-0,194,wrighja01,Kitchener CAN
Jamie Wright,6-0,194,wrighja01,Kitchener CAN
Jamie Wright,6-0,194,wrighja01,Kitchener CAN
Jamie Wright,6-0,194,wrighja01,Kitchener CAN
Craig Mills,6-0,203,millscr01,Toronto CAN
Alexander Selivanov,6-0,205,selival01,Moscow RUS
Alexander Selivanov,6-0,205,selival01,Moscow RUS
Alexander Selivanov,6-0,205,selival01,Moscow RUS
Alexander Selivanov,6-0,205,selival01,Moscow RUS
Alexander Selivanov,6-0,205,selival01,Moscow RUS
Alexander Selivanov,6-0,205,selival01,Moscow RUS
Alexander Selivanov,6-0,205,selival01,Moscow RUS
Eric Boulton,6-0,227,boulter01,Halifax CAN
Eric Boulton,6-0,227,boulter01,Halifax CAN
Eric Boulton,6-0,227,boulter01,Halifax CAN
Eric Boulton,6-0,227,boulter01,Halifax CAN
Eric Boulton,6-0,227,boulter01,Halifax CAN
Eric Boulton,6-0,227,boulter01,Halifax CAN
Eric Boulton,6-0,227,boulter01,Halifax CAN
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Richard Zednik,6-0,200,zedniri01,Banská Bystrica SVK
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Tomas Holmstrom,6-0,200,holmsto01,Pitea SWE
Pavel Torgaev,6-0,187,torgapa01,Nizhny Novgorod RUS
Jan Hlavac,6-0,201,hlavaja01,Prague CZE
Jan Hlavac,6-0,201,hlavaja01,Prague CZE
Jan Hlavac,6-0,201,hlavaja01,Prague CZE
Jan Hlavac,6-0,201,hlavaja01,Prague CZE
Jan Hlavac,6-0,201,hlavaja01,Prague CZE
Jan Hlavac,6-0,201,hlavaja01,Prague CZE
Brad Larsen,6-0,210,larsebr01,Nakusp CAN
Brad Larsen,6-0,210,larsebr01,Nakusp CAN
Brad Larsen,6-0,210,larsebr01,Nakusp CAN
Brad Larsen,6-0,210,larsebr01,Nakusp CAN
Cameron Mann,6-0,195,mannca01,Thompson CAN
Cameron Mann,6-0,195,mannca01,Thompson CAN
Cameron Mann,6-0,195,mannca01,Thompson CAN
Jan Hrdina,6-0,200,hrdinja01,Hradec CZE
Jan Hrdina,6-0,200,hrdinja01,Hradec CZE
Jan Hrdina,6-0,200,hrdinja01,Hradec CZE
Jan Hrdina,6-0,200,hrdinja01,Hradec CZE
Jan Hrdina,6-0,200,hrdinja01,Hradec CZE
Jan Hrdina,6-0,200,hrdinja01,Hradec CZE
Jan Hrdina,6-0,200,hrdinja01,Hradec CZE
Clarke Wilm,6-0,202,wilmcl01,Central Butte CAN
Clarke Wilm,6-0,202,wilmcl01,Central Butte CAN
Andy Delmore,6-0,201,delmoan01,LaSalle CAN
Andy Delmore,6-0,201,delmoan01,LaSalle CAN
Andy Delmore,6-0,201,delmoan01,LaSalle CAN
Andy Delmore,6-0,201,delmoan01,LaSalle CAN
Andy Delmore,6-0,201,delmoan01,LaSalle CAN
Andy Delmore,6-0,201,delmoan01,LaSalle CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Derek Morris,6-0,210,morride01,Edmonton CAN
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Marco Sturm,6-0,196,sturmma01,Dingolfing DEU
Steve Begin,6-0,192,beginst01,Trois-Rivières CAN
Steve Begin,6-0,192,beginst01,Trois-Rivières CAN
Steve Begin,6-0,192,beginst01,Trois-Rivières CAN
Steve Begin,6-0,192,beginst01,Trois-Rivières CAN
Steve Begin,6-0,192,beginst01,Trois-Rivières CAN
Steve Begin,6-0,192,beginst01,Trois-Rivières CAN
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Jan Bulis,6-0,209,bulisja01,Pardubice CZE
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Brett Clark,6-0,194,clarkbr01,Wapella CAN
Craig Adams,6-0,200,adamscr01,Seria BRN
Joel Kwiatkowski,6-0,205,kwiatjo01,Kindersley CAN
Joel Kwiatkowski,6-0,205,kwiatjo01,Kindersley CAN
Joel Kwiatkowski,6-0,205,kwiatjo01,Kindersley CAN
Joel Kwiatkowski,6-0,205,kwiatjo01,Kindersley CAN
Joel Kwiatkowski,6-0,205,kwiatjo01,Kindersley CAN
Ronald Petrovicky,6-0,195,petroro02,Zilina SVK
Ronald Petrovicky,6-0,195,petroro02,Zilina SVK
Ronald Petrovicky,6-0,195,petroro02,Zilina SVK
Ronald Petrovicky,6-0,195,petroro02,Zilina SVK
Samuel Pahlsson,6-0,202,pahlssa01,Ange SWE
Ivan Ciernik,6-0,218,cierniv01,Levice SVK
Ivan Ciernik,6-0,218,cierniv01,Levice SVK
Ivan Ciernik,6-0,218,cierniv01,Levice SVK
Harold Druken,6-0,205,drukeha01,St. John's CAN
Harold Druken,6-0,205,drukeha01,St. John's CAN
Harold Druken,6-0,205,drukeha01,St. John's CAN
Harold Druken,6-0,205,drukeha01,St. John's CAN
Harold Druken,6-0,205,drukeha01,St. John's CAN
Roman Lyashenko,6-0,196,lyashro01,Murmansk RUS
Roman Lyashenko,6-0,196,lyashro01,Murmansk RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Maxim Afinogenov,6-0,190,afinoma01,Moscow RUS
Antti Laaksonen,6-0,180,laaksan01,Tammela FIN
Antti Laaksonen,6-0,180,laaksan01,Tammela FIN
Antti Laaksonen,6-0,180,laaksan01,Tammela FIN
Antti Laaksonen,6-0,180,laaksan01,Tammela FIN
Antti Laaksonen,6-0,180,laaksan01,Tammela FIN
Antti Laaksonen,6-0,180,laaksan01,Tammela FIN
Antti Laaksonen,6-0,180,laaksan01,Tammela FIN
Jonathan Hedstrom,6-0,200,hedstjo01,Skelleftea SWE
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Tom Kostopoulos,6-0,197,kostoto01,Mississauga CAN
Martin Sonnenberg,6-0,197,sonnema01,Wetaskiwin CAN
Lubos Bartecko,6-0,210,bartelu01,Kezmarok SVK
Lubos Bartecko,6-0,210,bartelu01,Kezmarok SVK
Lubos Bartecko,6-0,210,bartelu01,Kezmarok SVK
Lubos Bartecko,6-0,210,bartelu01,Kezmarok SVK
Lubos Bartecko,6-0,210,bartelu01,Kezmarok SVK
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Mike Ribeiro,6-0,179,ribeimi01,Montréal CAN
Tyler Bouck,6-0,196,bouckty01,Camrose CAN
Tyler Bouck,6-0,196,bouckty01,Camrose CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Brad Richards,6-0,199,richabr01,Murray Harbour CAN
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Jaroslav Spacek,6-0,210,spaceja01,Rokycany CZE
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Andrei Markov,6-0,200,markoan01,Voskresensk RUS
Jamie Lundmark,6-0,197,lundmja01,Edmonton CAN
Jamie Lundmark,6-0,197,lundmja01,Edmonton CAN
Jamie Lundmark,6-0,197,lundmja01,Edmonton CAN
Jamie Lundmark,6-0,197,lundmja01,Edmonton CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Barret Jackman,6-0,203,jackmba01,Trail CAN
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Frantisek Kaberle,6-0,190,kaberfr01,Kladno CZE
Mattias Weinhandl,6-0,195,weinhma01,Ljungby SWE
Mattias Weinhandl,6-0,195,weinhma01,Ljungby SWE
Mattias Weinhandl,6-0,195,weinhma01,Ljungby SWE
Niclas Havelid,6-0,200,havelni01,Stockholm SWE
Niclas Havelid,6-0,200,havelni01,Stockholm SWE
Niclas Havelid,6-0,200,havelni01,Stockholm SWE
Niclas Havelid,6-0,200,havelni01,Stockholm SWE
Niclas Havelid,6-0,200,havelni01,Stockholm SWE
Niclas Havelid,6-0,200,havelni01,Stockholm SWE
Niclas Havelid,6-0,200,havelni01,Stockholm SWE
Branko Radivojevic,6-0,208,radivbr01,Piestany SVK
Branko Radivojevic,6-0,208,radivbr01,Piestany SVK
Branko Radivojevic,6-0,208,radivbr01,Piestany SVK
Branko Radivojevic,6-0,208,radivbr01,Piestany SVK
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Chris Kelly,6-0,190,kellych01,Toronto CAN
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Martin Erat,6-0,196,eratma01,Trebic CZE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Henrik Zetterberg,6-0,197,zettehe01,Njurunda SWE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Radek Martinek,6-0,205,martira01,Havlickuv Brod CZE
Mikko Eloranta,6-0,190,elorami01,Turku FIN
Mikko Eloranta,6-0,190,elorami01,Turku FIN
Mikko Eloranta,6-0,190,elorami01,Turku FIN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Steve Reinprecht,6-0,188,reinpst01,Edmonton CAN
Mark Rycroft,6-0,192,rycroma01,Penticton CAN
Mark Rycroft,6-0,192,rycroma01,Penticton CAN
Mark Rycroft,6-0,192,rycroma01,Penticton CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Raffi Torres,6-0,215,torrera01,Toronto CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Brad Boyes,6-0,199,boyesbr01,Mississauga CAN
Steve Ott,6-0,193,ottst01,Summerside CAN
Steve Ott,6-0,193,ottst01,Summerside CAN
Steve Ott,6-0,193,ottst01,Summerside CAN
Steve Ott,6-0,193,ottst01,Summerside CAN
Steve Ott,6-0,193,ottst01,Summerside CAN
Steve Ott,6-0,193,ottst01,Summerside CAN
Steve Ott,6-0,193,ottst01,Summerside CAN
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
Niklas Kronwall,6-0,194,kronwni01,Stockholm SWE
