Player,Player-additional,Ht.
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Steve Nash,nashst01,6-3
Juan Carlos Navarro,navarju01,6-3
Nemanja Nedović,nedovne01,6-3
Elie Okobo,okoboel01,6-3
Elie Okobo,okoboel01,6-3
Pablo Prigioni,prigipa01,6-3
Pablo Prigioni,prigipa01,6-3
Pablo Prigioni,prigipa01,6-3
Pablo Prigioni,prigipa01,6-3
Igor Rakočević,rakocig01,6-3
Sergio Rodríguez,rodrise01,6-3
Sergio Rodríguez,rodrise01,6-3
Sergio Rodríguez,rodrise01,6-3
Sergio Rodríguez,rodrise01,6-3
Sergio Rodríguez,rodrise01,6-3
Miles Simon,simonmi01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Beno Udrih,udrihbe01,6-3
Ernie Vandeweghe,vandeer01,6-3
Ernie Vandeweghe,vandeer01,6-3
Ernie Vandeweghe,vandeer01,6-3
Ernie Vandeweghe,vandeer01,6-3
Ernie Vandeweghe,vandeer01,6-3
Ernie Vandeweghe,vandeer01,6-3
Duane Washington Jr.,washidu02,6-3
Duane Washington Jr.,washidu02,6-3
Carlos Arroyo,arroyca01,6-2
Carlos Arroyo,arroyca01,6-2
Carlos Arroyo,arroyca01,6-2
Carlos Arroyo,arroyca01,6-2
Carlos Arroyo,arroyca01,6-2
Carlos Arroyo,arroyca01,6-2
Carlos Arroyo,arroyca01,6-2
Carlos Arroyo,arroyca01,6-2
Carlos Arroyo,arroyca01,6-2
Sergei Bazarevich,bazarse01,6-2
Guillermo Díaz,diazgu01,6-2
Aleksandar Djordjevic,djordal01,6-2
Luis Flores,florelu01,6-2
Mike Flynn,flynnmi01,6-2
Mike Flynn,flynnmi01,6-2
Frido Frey,freyfr01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Kyrie Irving,irvinky01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Reggie Jackson,jacksre01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Cory Joseph,josepco01,6-2
Nico Mannion,mannini01,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Patty Mills,millspa02,6-2
Jason Miskiri,miskija01,6-2
Kevin Pangos,pangoke01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Tony Parker,parketo01,6-2
Rumeal Robinson,robinru01,6-2
Rumeal Robinson,robinru01,6-2
Rumeal Robinson,robinru01,6-2
Rumeal Robinson,robinru01,6-2
Rumeal Robinson,robinru01,6-2
Rumeal Robinson,robinru01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Ricky Rubio,rubiori01,6-2
Gino Sovran,sovragi01,6-2
Lindell Wigginton,wiggili01,6-2
Lindell Wigginton,wiggili01,6-2
Lindell Wigginton,wiggili01,6-2
Woody Grimshaw,grimswo01,6-1
Raül López,lopezra01,6-1
Raül López,lopezra01,6-1
Raul Neto,netora01,6-1
Raul Neto,netora01,6-1
Raul Neto,netora01,6-1
Raul Neto,netora01,6-1
Raul Neto,netora01,6-1
Raul Neto,netora01,6-1
Raul Neto,netora01,6-1
Raul Neto,netora01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Dennis Schröder,schrode01,6-1
Norm Baker,bakerno01,6-0
Rodrigue Beaubois,beaubro01,6-0
Rodrigue Beaubois,beaubro01,6-0
Rodrigue Beaubois,beaubro01,6-0
Rodrigue Beaubois,beaubro01,6-0
Shane Heal,healsh01,6-0
Shane Heal,healsh01,6-0
Butch Lee,leebu01,6-0
Butch Lee,leebu01,6-0
Johnny Macknowski,macknjo01,6-0
Johnny Macknowski,macknjo01,6-0
Hank Biasatti,biasaha01,5-11
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
J.J. Barea,bareajo01,5-10
Facundo Campazzo,campafa01,5-10
Facundo Campazzo,campafa01,5-10
Facundo Campazzo,campafa01,5-10
Charlie Hoefer,hoefech01,5-9
Charlie Hoefer,hoefech01,5-9
Yuta Tabuse,tabusyu01,5-9
